:START_ID,:END_ID,:TYPE
600730,6351bf9dce654515bf1ddbd6426dfa97,year_listed_of
000045,008bd5ad93b754d500338c253d9c1770,year_listed_of
601003,a00e5eb0973d24649a4a920fc53d9564,year_listed_of
002381,d7a84628c025d30f7b2c52c958767e76,year_listed_of
300229,c8758b517083196f05ac29810b924aca,year_listed_of
002456,d7a84628c025d30f7b2c52c958767e76,year_listed_of
000735,06964dce9addb1c5cb5d6e3d9838f733,year_listed_of
002415,d7a84628c025d30f7b2c52c958767e76,year_listed_of
002574,c8758b517083196f05ac29810b924aca,year_listed_of
000832,c5b2cebf15b205503560c4e8e6d1ea78,year_listed_of
600203,5ec829debe54b19a5f78d9a65b900a39,year_listed_of
600315,d0fb963ff976f9c37fc81fe03c21ea7b,year_listed_of
002056,ea5a486c712a91e48443cd802642223d,year_listed_of
000571,008bd5ad93b754d500338c253d9c1770,year_listed_of
002493,d7a84628c025d30f7b2c52c958767e76,year_listed_of
300304,253614bbac999b38b5b60cae531c4969,year_listed_of
300351,253614bbac999b38b5b60cae531c4969,year_listed_of
002114,a00e5eb0973d24649a4a920fc53d9564,year_listed_of
601216,c8758b517083196f05ac29810b924aca,year_listed_of
900916,c5a4e7e6882845ea7bb4d9462868219b,year_listed_of
300116,d7a84628c025d30f7b2c52c958767e76,year_listed_of
002533,d7a84628c025d30f7b2c52c958767e76,year_listed_of
300371,cee8d6b7ce52554fd70354e37bbf44a2,year_listed_of
600075,06964dce9addb1c5cb5d6e3d9838f733,year_listed_of
002472,d7a84628c025d30f7b2c52c958767e76,year_listed_of
000736,06964dce9addb1c5cb5d6e3d9838f733,year_listed_of
600095,06964dce9addb1c5cb5d6e3d9838f733,year_listed_of
000727,06964dce9addb1c5cb5d6e3d9838f733,year_listed_of
300368,cee8d6b7ce52554fd70354e37bbf44a2,year_listed_of
300268,c8758b517083196f05ac29810b924aca,year_listed_of
600313,d0fb963ff976f9c37fc81fe03c21ea7b,year_listed_of
002703,253614bbac999b38b5b60cae531c4969,year_listed_of
600875,3f088ebeda03513be71d34d214291986,year_listed_of
600285,08f90c1a417155361a5c4b8d297e0d78,year_listed_of
601678,d7a84628c025d30f7b2c52c958767e76,year_listed_of
000926,5ec829debe54b19a5f78d9a65b900a39,year_listed_of
600423,a591024321c5e2bdbd23ed35f0574dde,year_listed_of
000811,c5b2cebf15b205503560c4e8e6d1ea78,year_listed_of
600367,d0fb963ff976f9c37fc81fe03c21ea7b,year_listed_of
002188,a00e5eb0973d24649a4a920fc53d9564,year_listed_of
200581,3f088ebeda03513be71d34d214291986,year_listed_of
000852,c5b2cebf15b205503560c4e8e6d1ea78,year_listed_of
000658,6351bf9dce654515bf1ddbd6426dfa97,year_listed_of
002025,b8b4b727d6f5d1b61fff7be687f7970f,year_listed_of
002454,d7a84628c025d30f7b2c52c958767e76,year_listed_of
002159,a00e5eb0973d24649a4a920fc53d9564,year_listed_of
002620,c8758b517083196f05ac29810b924aca,year_listed_of
600268,5ec829debe54b19a5f78d9a65b900a39,year_listed_of
