:START_ID,:END_ID,:TYPE
600536,008bd5ad93b754d500338c253d9c1770,year_founded_of
002268,c5b2cebf15b205503560c4e8e6d1ea78,year_founded_of
600966,008bd5ad93b754d500338c253d9c1770,year_founded_of
000717,4a3e00961a08879c34f91ca0070ea2f5,year_founded_of
002667,008bd5ad93b754d500338c253d9c1770,year_founded_of
600120,008bd5ad93b754d500338c253d9c1770,year_founded_of
000524,c5a4e7e6882845ea7bb4d9462868219b,year_founded_of
002092,d0fb963ff976f9c37fc81fe03c21ea7b,year_founded_of
000061,4a3e00961a08879c34f91ca0070ea2f5,year_founded_of
603017,3f088ebeda03513be71d34d214291986,year_founded_of
002331,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
000007,1e4d36177d71bbb3558e43af9577d70e,year_founded_of
002031,d0fb963ff976f9c37fc81fe03c21ea7b,year_founded_of
603989,c5a4e7e6882845ea7bb4d9462868219b,year_founded_of
300083,a591024321c5e2bdbd23ed35f0574dde,year_founded_of
300424,d47268e9db2e9aa3827bba3afb7ff94a,year_founded_of
300263,3f088ebeda03513be71d34d214291986,year_founded_of
600146,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
000765,dc513ea4fbdaa7a14786ffdebc4ef64e,year_founded_of
002516,08f90c1a417155361a5c4b8d297e0d78,year_founded_of
000506,9d7311ba459f9e45ed746755a32dcd11,year_founded_of
600603,9d7311ba459f9e45ed746755a32dcd11,year_founded_of
000602,008bd5ad93b754d500338c253d9c1770,year_founded_of
000710,06964dce9addb1c5cb5d6e3d9838f733,year_founded_of
300030,6351bf9dce654515bf1ddbd6426dfa97,year_founded_of
002127,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
002145,d0fb963ff976f9c37fc81fe03c21ea7b,year_founded_of
600506,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
300008,d0fb963ff976f9c37fc81fe03c21ea7b,year_founded_of
300440,ea5a486c712a91e48443cd802642223d,year_founded_of
002608,a591024321c5e2bdbd23ed35f0574dde,year_founded_of
002237,008bd5ad93b754d500338c253d9c1770,year_founded_of
002435,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
601100,d47268e9db2e9aa3827bba3afb7ff94a,year_founded_of
600468,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
600712,c5a4e7e6882845ea7bb4d9462868219b,year_founded_of
000831,c5b2cebf15b205503560c4e8e6d1ea78,year_founded_of
300361,a591024321c5e2bdbd23ed35f0574dde,year_founded_of
600073,06964dce9addb1c5cb5d6e3d9838f733,year_founded_of
002738,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
002701,06964dce9addb1c5cb5d6e3d9838f733,year_founded_of
600255,c5b2cebf15b205503560c4e8e6d1ea78,year_founded_of
300437,3f088ebeda03513be71d34d214291986,year_founded_of
000099,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
300028,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
601668,a00e5eb0973d24649a4a920fc53d9564,year_founded_of
300020,d5c186983b52c4551ee00f72316c6eaa,year_founded_of
601928,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
002091,c5b2cebf15b205503560c4e8e6d1ea78,year_founded_of
300384,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
600691,9d7311ba459f9e45ed746755a32dcd11,year_founded_of
000561,d5c186983b52c4551ee00f72316c6eaa,year_founded_of
000980,c5b2cebf15b205503560c4e8e6d1ea78,year_founded_of
600806,c5a4e7e6882845ea7bb4d9462868219b,year_founded_of
600683,d5c186983b52c4551ee00f72316c6eaa,year_founded_of
300333,a591024321c5e2bdbd23ed35f0574dde,year_founded_of
600246,c5b2cebf15b205503560c4e8e6d1ea78,year_founded_of
000882,c5b2cebf15b205503560c4e8e6d1ea78,year_founded_of
002545,6351bf9dce654515bf1ddbd6426dfa97,year_founded_of
002063,c5b2cebf15b205503560c4e8e6d1ea78,year_founded_of
002669,9d7311ba459f9e45ed746755a32dcd11,year_founded_of
002121,08f90c1a417155361a5c4b8d297e0d78,year_founded_of
002356,008bd5ad93b754d500338c253d9c1770,year_founded_of
600111,06964dce9addb1c5cb5d6e3d9838f733,year_founded_of
000729,06964dce9addb1c5cb5d6e3d9838f733,year_founded_of
000426,6351bf9dce654515bf1ddbd6426dfa97,year_founded_of
002120,6351bf9dce654515bf1ddbd6426dfa97,year_founded_of
600018,9d7311ba459f9e45ed746755a32dcd11,year_founded_of
900914,c5a4e7e6882845ea7bb4d9462868219b,year_founded_of
002422,4ba29b9f9e5732ed33761840f4ba6c53,year_founded_of
300082,08f90c1a417155361a5c4b8d297e0d78,year_founded_of
002124,6351bf9dce654515bf1ddbd6426dfa97,year_founded_of
600226,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
000523,405e28906322882c5be9b4b27f4c35fd,year_founded_of
600178,c5b2cebf15b205503560c4e8e6d1ea78,year_founded_of
000527,d5c186983b52c4551ee00f72316c6eaa,year_founded_of
600723,c5a4e7e6882845ea7bb4d9462868219b,year_founded_of
600553,c5a4e7e6882845ea7bb4d9462868219b,year_founded_of
600633,d5c186983b52c4551ee00f72316c6eaa,year_founded_of
300425,4ba29b9f9e5732ed33761840f4ba6c53,year_founded_of
600380,d5c186983b52c4551ee00f72316c6eaa,year_founded_of
002378,08f90c1a417155361a5c4b8d297e0d78,year_founded_of
000777,06964dce9addb1c5cb5d6e3d9838f733,year_founded_of
001696,4a3e00961a08879c34f91ca0070ea2f5,year_founded_of
300378,d0fb963ff976f9c37fc81fe03c21ea7b,year_founded_of
603000,d47268e9db2e9aa3827bba3afb7ff94a,year_founded_of
000833,c5a4e7e6882845ea7bb4d9462868219b,year_founded_of
002396,6351bf9dce654515bf1ddbd6426dfa97,year_founded_of
600722,008bd5ad93b754d500338c253d9c1770,year_founded_of
300397,b8b4b727d6f5d1b61fff7be687f7970f,year_founded_of
300149,08f90c1a417155361a5c4b8d297e0d78,year_founded_of
002679,6351bf9dce654515bf1ddbd6426dfa97,year_founded_of
300138,08f90c1a417155361a5c4b8d297e0d78,year_founded_of
300417,6351bf9dce654515bf1ddbd6426dfa97,year_founded_of
002737,d47268e9db2e9aa3827bba3afb7ff94a,year_founded_of
600619,d5c186983b52c4551ee00f72316c6eaa,year_founded_of
000010,4a3e00961a08879c34f91ca0070ea2f5,year_founded_of
000757,06964dce9addb1c5cb5d6e3d9838f733,year_founded_of
601886,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
600038,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
002543,a591024321c5e2bdbd23ed35f0574dde,year_founded_of
000806,c5a4e7e6882845ea7bb4d9462868219b,year_founded_of
601939,b8b4b727d6f5d1b61fff7be687f7970f,year_founded_of
002334,4ba29b9f9e5732ed33761840f4ba6c53,year_founded_of
002478,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
600997,d0fb963ff976f9c37fc81fe03c21ea7b,year_founded_of
601006,b8b4b727d6f5d1b61fff7be687f7970f,year_founded_of
300104,b8b4b727d6f5d1b61fff7be687f7970f,year_founded_of
002098,d5c186983b52c4551ee00f72316c6eaa,year_founded_of
600487,c5a4e7e6882845ea7bb4d9462868219b,year_founded_of
300366,6351bf9dce654515bf1ddbd6426dfa97,year_founded_of
603890,c8758b517083196f05ac29810b924aca,year_founded_of
600652,1f36c15d6a3d18d52e8d493bc8187cb9,year_founded_of
300047,c5a4e7e6882845ea7bb4d9462868219b,year_founded_of
300265,4ba29b9f9e5732ed33761840f4ba6c53,year_founded_of
600196,008bd5ad93b754d500338c253d9c1770,year_founded_of
300407,08f90c1a417155361a5c4b8d297e0d78,year_founded_of
601996,08f90c1a417155361a5c4b8d297e0d78,year_founded_of
601001,d0fb963ff976f9c37fc81fe03c21ea7b,year_founded_of
300073,c5b2cebf15b205503560c4e8e6d1ea78,year_founded_of
000507,4a3e00961a08879c34f91ca0070ea2f5,year_founded_of
300172,d0fb963ff976f9c37fc81fe03c21ea7b,year_founded_of
002450,d0fb963ff976f9c37fc81fe03c21ea7b,year_founded_of
002062,008bd5ad93b754d500338c253d9c1770,year_founded_of
600755,c5a4e7e6882845ea7bb4d9462868219b,year_founded_of
600288,c5b2cebf15b205503560c4e8e6d1ea78,year_founded_of
002629,ea5a486c712a91e48443cd802642223d,year_founded_of
600690,4a3e00961a08879c34f91ca0070ea2f5,year_founded_of
600566,06964dce9addb1c5cb5d6e3d9838f733,year_founded_of
002101,08f90c1a417155361a5c4b8d297e0d78,year_founded_of
601718,ea5a486c712a91e48443cd802642223d,year_founded_of
000997,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
002272,06964dce9addb1c5cb5d6e3d9838f733,year_founded_of
300285,d47268e9db2e9aa3827bba3afb7ff94a,year_founded_of
000531,d5c186983b52c4551ee00f72316c6eaa,year_founded_of
300308,d47268e9db2e9aa3827bba3afb7ff94a,year_founded_of
300372,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
000892,06964dce9addb1c5cb5d6e3d9838f733,year_founded_of
002187,4ba29b9f9e5732ed33761840f4ba6c53,year_founded_of
300204,4ba29b9f9e5732ed33761840f4ba6c53,year_founded_of
002424,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
000402,6351bf9dce654515bf1ddbd6426dfa97,year_founded_of
300408,d5c186983b52c4551ee00f72316c6eaa,year_founded_of
300176,a591024321c5e2bdbd23ed35f0574dde,year_founded_of
600521,c5b2cebf15b205503560c4e8e6d1ea78,year_founded_of
000413,d5c186983b52c4551ee00f72316c6eaa,year_founded_of
600200,008bd5ad93b754d500338c253d9c1770,year_founded_of
000800,06964dce9addb1c5cb5d6e3d9838f733,year_founded_of
300171,c5a4e7e6882845ea7bb4d9462868219b,year_founded_of
002137,c5b2cebf15b205503560c4e8e6d1ea78,year_founded_of
600365,5ec829debe54b19a5f78d9a65b900a39,year_founded_of
601908,4ba29b9f9e5732ed33761840f4ba6c53,year_founded_of
002005,6351bf9dce654515bf1ddbd6426dfa97,year_founded_of
600166,6351bf9dce654515bf1ddbd6426dfa97,year_founded_of
300315,b8b4b727d6f5d1b61fff7be687f7970f,year_founded_of
002587,c5a4e7e6882845ea7bb4d9462868219b,year_founded_of
300354,c5a4e7e6882845ea7bb4d9462868219b,year_founded_of
600604,96055f5b06bf9381ac43879351642cf5,year_founded_of
600892,8c249675aea6c3cbd91661bbae767ff1,year_founded_of
